,YearSchluessel,Year,Stadt-/Landkreis,Bevölkerung 0 bis 17 Jahre in %,Bevölkerung 18 bis 24 Jahre in %,Bevölkerung 25 bis 44 Jahre in %,Bevölkerung 45 bis 64 Jahre in %,Bevölkerung 65 Jahre und älter in %,LAND_NAME,LAND_ABK
15083,200015083,2000,Landkreis Börde,18.400000000000002,8.8,30.700000000000003,26.200000000000003,15.9,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,14.9,9.200000000000001,28.200000000000003,28.6,19.1,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,13.3,8.0,25.6,32.1,21.0,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,14.4,5.1000000000000005,23.8,35.2,21.5,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,15.4,4.5,22.6,34.4,23.1,Sachsen-Anhalt,ST
15084,199515084,1995,Burgenlandkreis,,,,,,Sachsen-Anhalt,ST
15084,200015084,2000,Burgenlandkreis,16.6,8.5,28.1,27.5,19.400000000000002,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,13.5,8.8,25.6,28.700000000000003,23.400000000000002,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,11.9,7.800000000000001,23.400000000000002,30.900000000000002,25.900000000000002,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,12.9,4.800000000000001,22.1,34.1,26.1,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,13.9,4.4,21.3,33.2,27.3,Sachsen-Anhalt,ST
15085,199515085,1995,Landkreis Harz,,,,,,Sachsen-Anhalt,ST
15085,200015085,2000,Landkreis Harz,17.0,8.6,28.200000000000003,28.1,18.2,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,14.100000000000001,8.8,26.0,28.8,22.400000000000002,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,12.5,7.800000000000001,23.700000000000003,31.1,24.900000000000002,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,13.100000000000001,5.1000000000000005,22.1,33.9,25.8,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,13.9,4.7,20.900000000000002,33.0,27.5,Sachsen-Anhalt,ST
15086,199515086,1995,Landkreis Jerichower Land,,,,,,Sachsen-Anhalt,ST
15086,200015086,2000,Landkreis Jerichower Land,18.0,8.9,29.700000000000003,27.1,16.3,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,14.600000000000001,8.9,26.900000000000002,28.8,20.700000000000003,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,12.9,7.9,24.1,32.0,23.200000000000003,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,13.700000000000001,4.800000000000001,22.5,35.300000000000004,23.6,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,14.700000000000001,4.3,21.0,34.800000000000004,25.200000000000003,Sachsen-Anhalt,ST
15087,199515087,1995,Landkreis Mansfeld-Südharz,,,,,,Sachsen-Anhalt,ST
15087,200015087,2000,Landkreis Mansfeld-Südharz,16.6,8.6,27.5,28.400000000000002,18.900000000000002,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,13.5,8.5,25.3,29.5,23.200000000000003,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,11.9,7.4,22.900000000000002,31.900000000000002,26.1,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,12.700000000000001,4.7,21.3,34.4,26.900000000000002,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,13.5,4.1000000000000005,19.900000000000002,33.7,28.900000000000002,Sachsen-Anhalt,ST
15088,199515088,1995,Saalekreis,,,,,,Sachsen-Anhalt,ST
15088,200015088,2000,Saalekreis,17.2,8.9,29.3,27.8,16.7,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,14.100000000000001,9.0,27.400000000000002,29.3,20.200000000000003,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,12.700000000000001,8.0,25.0,31.6,22.6,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,13.8,5.0,23.3,34.5,23.400000000000002,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,15.0,4.5,21.8,33.6,25.1,Sachsen-Anhalt,ST
15089,199515089,1995,Salzlandkreis,,,,,,Sachsen-Anhalt,ST
15089,200015089,2000,Salzlandkreis,16.7,8.5,28.400000000000002,28.200000000000003,18.2,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,13.700000000000001,8.700000000000001,26.0,29.0,22.6,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,12.100000000000001,7.9,23.6,31.0,25.400000000000002,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,13.100000000000001,5.2,22.0,33.800000000000004,26.0,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,14.0,4.7,20.6,33.300000000000004,27.400000000000002,Sachsen-Anhalt,ST
15090,199515090,1995,Landkreis Stendal,22.5,7.7,32.1,24.0,13.700000000000001,Sachsen-Anhalt,ST
15090,200015090,2000,Landkreis Stendal,19.1,8.9,29.8,26.200000000000003,16.0,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,15.5,9.5,26.900000000000002,28.1,20.0,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,13.5,8.6,23.900000000000002,31.6,22.400000000000002,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,14.100000000000001,5.5,22.0,35.2,23.200000000000003,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,14.9,4.800000000000001,20.900000000000002,34.6,24.8,Sachsen-Anhalt,ST
15091,199515091,1995,Landkreis Wittenberg,,,,,,Sachsen-Anhalt,ST
15091,200015091,2000,Landkreis Wittenberg,17.2,8.6,28.700000000000003,28.200000000000003,17.3,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,13.700000000000001,8.9,26.0,29.3,22.200000000000003,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,11.9,7.800000000000001,23.3,31.8,25.200000000000003,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,12.8,4.800000000000001,21.3,35.0,26.1,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,13.700000000000001,4.2,20.1,34.0,28.0,Sachsen-Anhalt,ST
16051,199516051,1995,Erfurt,20.1,8.200000000000001,32.2,25.8,13.700000000000001,Thüringen,TH
16051,200016051,2000,Erfurt,16.5,9.5,30.1,28.0,15.9,Thüringen,TH
16051,200516051,2005,Erfurt,14.0,10.3,29.0,27.6,19.1,Thüringen,TH
16051,200916051,2009,Erfurt,13.100000000000001,10.200000000000001,27.5,28.200000000000003,21.0,Thüringen,TH
16051,201316051,2013,Erfurt,14.5,7.9,27.6,28.700000000000003,21.3,Thüringen,TH
16051,201716051,2017,Erfurt,15.600000000000001,7.5,27.6,27.400000000000002,21.900000000000002,Thüringen,TH
16052,199516052,1995,Gera,19.900000000000002,7.6000000000000005,32.4,25.3,14.9,Thüringen,TH
16052,200016052,2000,Gera,15.700000000000001,9.0,28.8,28.6,17.900000000000002,Thüringen,TH
16052,200516052,2005,Gera,12.3,9.1,25.8,30.200000000000003,22.6,Thüringen,TH
16052,200916052,2009,Gera,11.0,8.1,23.5,31.700000000000003,25.6,Thüringen,TH
16052,201316052,2013,Gera,12.4,5.5,22.400000000000002,32.800000000000004,26.900000000000002,Thüringen,TH
16052,201716052,2017,Gera,14.100000000000001,4.9,21.8,30.8,28.400000000000002,Thüringen,TH
16053,199516053,1995,Jena,20.0,8.8,31.5,26.200000000000003,13.4,Thüringen,TH
16053,200016053,2000,Jena,15.9,11.4,30.700000000000003,27.200000000000003,14.8,Thüringen,TH
16053,200516053,2005,Jena,13.0,13.600000000000001,30.200000000000003,25.1,18.1,Thüringen,TH
16053,200916053,2009,Jena,12.700000000000001,12.200000000000001,30.400000000000002,24.200000000000003,20.5,Thüringen,TH
16053,201316053,2013,Jena,14.0,11.0,31.0,23.700000000000003,20.400000000000002,Thüringen,TH
16053,201716053,2017,Jena,15.4,9.600000000000001,31.5,22.5,21.1,Thüringen,TH
16054,199516054,1995,Suhl,20.5,8.5,32.4,26.400000000000002,12.200000000000001,Thüringen,TH
16054,200016054,2000,Suhl,15.8,9.600000000000001,28.5,30.900000000000002,15.200000000000001,Thüringen,TH
16054,200516054,2005,Suhl,12.0,8.9,25.6,32.4,21.200000000000003,Thüringen,TH
16054,200916054,2009,Suhl,10.100000000000001,7.7,22.8,33.6,25.700000000000003,Thüringen,TH
16054,201316054,2013,Suhl,11.3,4.7,20.1,35.0,28.8,Thüringen,TH
16054,201716054,2017,Suhl,12.3,4.9,19.3,32.0,31.5,Thüringen,TH
16055,199516055,1995,Weimar,19.8,8.5,31.1,25.0,15.600000000000001,Thüringen,TH
16055,200016055,2000,Weimar,16.5,10.4,30.200000000000003,26.200000000000003,16.8,Thüringen,TH
16055,200516055,2005,Weimar,14.100000000000001,11.200000000000001,30.200000000000003,25.1,19.400000000000002,Thüringen,TH
16055,200916055,2009,Weimar,13.700000000000001,10.200000000000001,29.0,26.200000000000003,20.900000000000002,Thüringen,TH
16055,201316055,2013,Weimar,15.4,8.1,27.5,27.1,21.900000000000002,Thüringen,TH
16055,201716055,2017,Weimar,16.3,7.300000000000001,27.0,26.700000000000003,22.8,Thüringen,TH
16056,199516056,1995,Eisenach,17.900000000000002,7.5,29.8,27.700000000000003,17.1,Thüringen,TH
16056,200016056,2000,Eisenach,15.4,8.700000000000001,28.900000000000002,28.3,18.7,Thüringen,TH
16056,200516056,2005,Eisenach,13.200000000000001,8.6,27.700000000000003,27.6,22.8,Thüringen,TH
16056,200916056,2009,Eisenach,12.8,7.5,25.8,28.8,25.1,Thüringen,TH
16056,201316056,2013,Eisenach,14.0,5.6000000000000005,25.0,30.0,25.3,Thüringen,TH
16056,201716056,2017,Eisenach,15.200000000000001,5.300000000000001,24.200000000000003,29.6,25.6,Thüringen,TH
16061,199516061,1995,Landkreis Eichsfeld,24.6,9.200000000000001,30.900000000000002,22.5,12.8,Thüringen,TH
16061,200016061,2000,Landkreis Eichsfeld,20.400000000000002,10.4,29.400000000000002,25.5,14.3,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,16.6,10.600000000000001,27.900000000000002,27.0,17.900000000000002,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,14.9,8.8,26.5,29.700000000000003,20.1,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,16.1,5.800000000000001,25.0,32.0,21.1,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,17.0,4.800000000000001,24.0,31.0,23.1,Thüringen,TH
16062,199516062,1995,Landkreis Nordhausen,20.400000000000002,7.7,30.5,26.0,15.4,Thüringen,TH
16062,200016062,2000,Landkreis Nordhausen,17.0,9.1,28.8,27.6,17.5,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,14.100000000000001,9.1,26.6,28.5,21.700000000000003,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,12.700000000000001,8.700000000000001,24.400000000000002,30.1,24.1,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,13.9,6.2,23.1,32.2,24.700000000000003,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,14.9,5.9,21.700000000000003,31.700000000000003,25.8,Thüringen,TH
16063,199516063,1995,Landkreis Wartburgkreis,21.200000000000003,8.1,31.5,24.6,14.5,Thüringen,TH
16063,200016063,2000,Landkreis Wartburgkreis,17.6,9.4,29.900000000000002,26.900000000000002,16.3,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,14.600000000000001,9.200000000000001,27.5,28.3,20.400000000000002,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,12.9,8.1,25.200000000000003,31.6,22.3,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,14.100000000000001,5.1000000000000005,23.900000000000002,33.9,23.0,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,15.100000000000001,4.4,22.400000000000002,33.2,24.900000000000002,Thüringen,TH
16064,199516064,1995,Landkreis Unstrut-Hainich-Kreis,21.6,7.9,31.1,24.3,15.0,Thüringen,TH
16064,200016064,2000,Landkreis Unstrut-Hainich-Kreis,18.3,9.5,29.5,26.1,16.6,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,15.4,9.200000000000001,27.400000000000002,27.6,20.400000000000002,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,14.100000000000001,8.0,25.400000000000002,30.200000000000003,22.200000000000003,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,15.0,5.5,23.400000000000002,33.0,23.0,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,16.0,4.9,22.200000000000003,32.300000000000004,24.5,Thüringen,TH
16065,199516065,1995,Landkreis Kyffhäuserkreis,20.6,7.9,30.700000000000003,25.5,15.4,Thüringen,TH
16065,200016065,2000,Landkreis Kyffhäuserkreis,17.400000000000002,9.0,28.6,27.700000000000003,17.3,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,14.200000000000001,9.0,26.200000000000003,29.200000000000003,21.5,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,12.600000000000001,7.800000000000001,23.6,31.900000000000002,24.200000000000003,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,13.5,5.0,22.200000000000003,34.7,24.700000000000003,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,14.5,4.4,20.900000000000002,33.7,26.5,Thüringen,TH
16066,199516066,1995,Landkreis Schmalkalden-Meiningen,20.400000000000002,7.7,31.1,25.400000000000002,15.3,Thüringen,TH
16066,200016066,2000,Landkreis Schmalkalden-Meiningen,17.1,9.0,29.200000000000003,27.700000000000003,17.1,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,13.700000000000001,9.5,26.900000000000002,28.700000000000003,21.200000000000003,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,12.100000000000001,8.200000000000001,24.8,31.400000000000002,23.5,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,13.200000000000001,5.6000000000000005,23.400000000000002,33.800000000000004,23.900000000000002,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,14.200000000000001,4.800000000000001,22.0,33.0,25.900000000000002,Thüringen,TH
16067,199516067,1995,Landkreis Gotha,19.900000000000002,7.800000000000001,31.0,26.1,15.200000000000001,Thüringen,TH
16067,200016067,2000,Landkreis Gotha,17.2,8.8,29.400000000000002,27.900000000000002,16.7,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,14.600000000000001,8.8,27.200000000000003,28.900000000000002,20.5,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,13.4,7.7,24.900000000000002,31.1,22.900000000000002,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,14.5,5.1000000000000005,23.8,33.1,23.400000000000002,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,15.4,5.0,22.6,32.2,24.8,Thüringen,TH
16068,199516068,1995,Landkreis Sömmerda,21.6,8.5,31.700000000000003,24.3,13.9,Thüringen,TH
16068,200016068,2000,Landkreis Sömmerda,17.900000000000002,9.4,29.6,27.6,15.4,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,14.600000000000001,9.200000000000001,27.6,29.6,18.8,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,13.4,7.800000000000001,25.5,32.300000000000004,20.900000000000002,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,14.600000000000001,5.0,24.1,34.7,21.6,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,15.600000000000001,4.4,22.400000000000002,33.800000000000004,23.8,Thüringen,TH
16069,199516069,1995,Landkreis Hildburghausen,21.8,8.1,31.400000000000002,23.8,14.9,Thüringen,TH
16069,200016069,2000,Landkreis Hildburghausen,18.1,9.600000000000001,29.6,26.3,16.400000000000002,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,14.3,10.0,27.6,28.200000000000003,20.0,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,12.600000000000001,8.5,25.6,31.3,21.900000000000002,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,13.8,5.2,24.5,34.2,22.3,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,14.600000000000001,4.5,23.1,33.4,24.3,Thüringen,TH
16070,199516070,1995,Landkreis Ilm-Kreis,19.900000000000002,7.7,30.900000000000002,25.900000000000002,15.600000000000001,Thüringen,TH
16070,200016070,2000,Landkreis Ilm-Kreis,16.6,9.3,28.900000000000002,28.1,17.1,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,13.5,9.700000000000001,27.200000000000003,28.8,20.900000000000002,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,12.3,8.700000000000001,25.0,30.700000000000003,23.3,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,13.5,6.4,23.900000000000002,32.300000000000004,23.900000000000002,Thüringen,TH
16070,201716070,2017,Landkreis Ilm-Kreis,14.700000000000001,5.7,23.200000000000003,31.0,25.400000000000002,Thüringen,TH
16071,199516071,1995,Landkreis Weimarer Land,21.400000000000002,8.3,32.1,23.8,14.5,Thüringen,TH
16071,200016071,2000,Landkreis Weimarer Land,18.400000000000002,9.4,30.400000000000002,26.6,15.3,Thüringen,TH
16071,200516071,2005,Landkreis Weimarer Land,15.0,9.3,28.1,29.1,18.5,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,13.8,7.800000000000001,25.8,32.300000000000004,20.3,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,15.4,4.7,23.900000000000002,34.800000000000004,21.200000000000003,Thüringen,TH
16071,201716071,2017,Landkreis Weimarer Land,16.5,4.6000000000000005,22.3,33.2,23.400000000000002,Thüringen,TH
16072,199516072,1995,Landkreis Sonneberg,19.1,7.6000000000000005,30.700000000000003,26.200000000000003,16.400000000000002,Thüringen,TH
16072,200016072,2000,Landkreis Sonneberg,16.0,8.5,28.900000000000002,28.200000000000003,18.400000000000002,Thüringen,TH
16072,200516072,2005,Landkreis Sonneberg,13.100000000000001,8.6,26.6,29.0,22.6,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,11.700000000000001,7.5,24.200000000000003,31.700000000000003,24.900000000000002,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,12.700000000000001,4.7,22.8,34.300000000000004,25.5,Thüringen,TH
16072,201716072,2017,Landkreis Sonneberg,13.5,4.6000000000000005,21.200000000000003,33.300000000000004,27.400000000000002,Thüringen,TH
16073,199516073,1995,Landkreis Saalfeld-Rudolstadt,19.5,7.6000000000000005,30.6,26.0,16.3,Thüringen,TH
16073,200016073,2000,Landkreis Saalfeld-Rudolstadt,16.3,8.6,28.6,27.900000000000002,18.7,Thüringen,TH
16073,200516073,2005,Landkreis Saalfeld-Rudolstadt,13.100000000000001,8.8,26.200000000000003,28.700000000000003,23.200000000000003,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,11.5,7.7,23.700000000000003,31.200000000000003,25.8,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,12.9,4.7,22.0,33.800000000000004,26.700000000000003,Thüringen,TH
16073,201716073,2017,Landkreis Saalfeld-Rudolstadt,13.8,4.2,20.6,33.0,28.400000000000002,Thüringen,TH
16074,199516074,1995,Landkreis Saale-Holzland-Kreis,20.6,8.0,31.200000000000003,25.5,14.600000000000001,Thüringen,TH
16074,200016074,2000,Landkreis Saale-Holzland-Kreis,17.6,9.200000000000001,29.5,27.8,15.8,Thüringen,TH
16074,200516074,2005,Landkreis Saale-Holzland-Kreis,14.200000000000001,9.1,27.400000000000002,29.6,19.700000000000003,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,12.9,7.800000000000001,25.0,32.0,22.400000000000002,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,14.3,4.9,23.200000000000003,34.300000000000004,23.3,Thüringen,TH
16074,201716074,2017,Landkreis Saale-Holzland-Kreis,15.200000000000001,4.5,21.5,33.300000000000004,25.400000000000002,Thüringen,TH
16075,199516075,1995,Landkreis Saale-Orla-Kreis,20.8,7.9,30.700000000000003,24.900000000000002,15.700000000000001,Thüringen,TH
16075,200016075,2000,Landkreis Saale-Orla-Kreis,17.400000000000002,9.0,28.8,26.900000000000002,17.900000000000002,Thüringen,TH
16075,200516075,2005,Landkreis Saale-Orla-Kreis,14.200000000000001,9.0,26.5,28.400000000000002,22.0,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,12.700000000000001,7.9,24.200000000000003,31.6,23.700000000000003,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,13.9,4.9,22.700000000000003,34.2,24.3,Thüringen,TH
16075,201716075,2017,Landkreis Saale-Orla-Kreis,14.8,4.4,21.1,33.5,26.1,Thüringen,TH
16076,199516076,1995,Landkreis Greiz,19.8,7.5,30.1,25.900000000000002,16.8,Thüringen,TH
16076,200016076,2000,Landkreis Greiz,16.5,8.8,28.0,28.0,18.6,Thüringen,TH
16076,200516076,2005,Landkreis Greiz,13.5,8.4,25.700000000000003,29.6,22.700000000000003,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,12.0,7.1000000000000005,23.1,32.2,25.400000000000002,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,13.100000000000001,4.3,21.0,35.300000000000004,26.200000000000003,Thüringen,TH
16076,201716076,2017,Landkreis Greiz,13.9,4.0,19.3,34.2,28.5,Thüringen,TH
16077,199516077,1995,Landkreis Altenburger Land,18.6,7.6000000000000005,29.8,26.6,17.400000000000002,Thüringen,TH
16077,200016077,2000,Landkreis Altenburger Land,15.700000000000001,8.3,27.6,29.0,19.3,Thüringen,TH
16077,200516077,2005,Landkreis Altenburger Land,13.100000000000001,8.200000000000001,25.400000000000002,29.8,23.6,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,11.600000000000001,7.300000000000001,23.1,31.3,26.8,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,12.5,4.5,21.200000000000003,34.1,27.700000000000003,Thüringen,TH
16077,201716077,2017,Landkreis Altenburger Land,13.600000000000001,4.0,19.400000000000002,33.1,29.900000000000002,Thüringen,TH
3241001,199503241001,1995,Landeshauptstadt Hannover,,,,,,Niedersachsen,NI
3241001,200003241001,2000,Landeshauptstadt Hannover,,,,,,Niedersachsen,NI
3241001,200503241001,2005,Landeshauptstadt Hannover,,,,,,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,14.9,8.5,31.200000000000003,25.5,19.900000000000002,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,15.200000000000001,8.8,30.200000000000003,26.6,19.200000000000003,Niedersachsen,NI
3241001,201703241001,2017,Landeshauptstadt Hannover,15.600000000000001,9.200000000000001,29.900000000000002,26.400000000000002,18.8,Niedersachsen,NI
10041100,199510041100,1995,Landeshauptstadt Saarbrücken,,,,,,Saarland,SL
10041100,200010041100,2000,Landeshauptstadt Saarbrücken,,,,,,Saarland,SL
10041100,200510041100,2005,Landeshauptstadt Saarbrücken,,,,,,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,14.5,9.0,26.900000000000002,28.700000000000003,20.900000000000002,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,14.100000000000001,9.200000000000001,26.400000000000002,29.700000000000003,20.6,Saarland,SL
10041100,201710041100,2017,Landeshauptstadt Saarbrücken,14.600000000000001,8.9,27.0,28.3,21.1,Saarland,SL
11001001,199511001001,1995,Berlin-Mitte,,,,,,Berlin,BE
11001001,200011001001,2000,Berlin-Mitte,,,,,,Berlin,BE
11001001,200511001001,2005,Berlin-Mitte,,,,,,Berlin,BE
11001001,200911001001,2009,Berlin-Mitte,,,,,,Berlin,BE
11001001,201311001001,2013,Berlin-Mitte,,,,,,Berlin,BE
11001001,201711001001,2017,Berlin-Mitte,,,,,,Berlin,BE
11002002,199511002002,1995,Berlin-Friedrichshain-Kreuzberg,,,,,,Berlin,BE
11002002,200011002002,2000,Berlin-Friedrichshain-Kreuzberg,,,,,,Berlin,BE
