,YearSchluessel,Year,Stadt-/Landkreis,Altenquotient,Jugendquotient,Gesamtquotient,LAND_NAME,LAND_ABK
13076,201713076,2017,Landkreis Ludwigslust-Parchim,38.5,28.0,66.60000000000001,Mecklenburg-Vorpommern,MV
14511,199514511,1995,Chemnitz,27.5,31.900000000000002,59.400000000000006,Sachsen,SN
14511,200014511,2000,Chemnitz,31.400000000000002,26.700000000000003,58.1,Sachsen,SN
14511,200514511,2005,Chemnitz,39.800000000000004,23.900000000000002,63.800000000000004,Sachsen,SN
14511,200914511,2009,Chemnitz,45.6,22.700000000000003,68.3,Sachsen,SN
14511,201314511,2013,Chemnitz,45.5,24.900000000000002,70.3,Sachsen,SN
14511,201714511,2017,Chemnitz,49.300000000000004,29.400000000000002,78.7,Sachsen,SN
14521,199514521,1995,Erzgebirgskreis,29.8,37.6,67.4,Sachsen,SN
14521,200014521,2000,Erzgebirgskreis,31.900000000000002,32.300000000000004,64.2,Sachsen,SN
14521,200514521,2005,Erzgebirgskreis,37.5,27.8,65.3,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,41.300000000000004,24.8,66.10000000000001,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,43.0,26.1,69.10000000000001,Sachsen,SN
14521,201714521,2017,Erzgebirgskreis,52.800000000000004,30.5,83.30000000000001,Sachsen,SN
14522,199514522,1995,Landkreis Mittelsachsen,29.5,37.2,66.60000000000001,Sachsen,SN
14522,200014522,2000,Landkreis Mittelsachsen,31.8,32.0,63.800000000000004,Sachsen,SN
14522,200514522,2005,Landkreis Mittelsachsen,38.2,27.5,65.7,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,42.6,24.6,67.10000000000001,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,43.7,25.6,69.4,Sachsen,SN
14522,201714522,2017,Landkreis Mittelsachsen,49.400000000000006,29.5,78.9,Sachsen,SN
14523,199514523,1995,Vogtlandkreis,31.0,32.9,63.900000000000006,Sachsen,SN
14523,200014523,2000,Vogtlandkreis,33.1,29.6,62.7,Sachsen,SN
14523,200514523,2005,Vogtlandkreis,39.7,26.400000000000002,66.10000000000001,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,44.900000000000006,23.5,68.4,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,47.1,24.8,71.9,Sachsen,SN
14523,201714523,2017,Vogtlandkreis,53.800000000000004,28.700000000000003,82.60000000000001,Sachsen,SN
14524,199514524,1995,Kreis Zwickau,30.400000000000002,33.800000000000004,64.2,Sachsen,SN
14524,200014524,2000,Kreis Zwickau,32.6,30.3,62.900000000000006,Sachsen,SN
14524,200514524,2005,Kreis Zwickau,39.2,26.8,66.0,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,44.1,24.0,68.2,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,46.1,25.200000000000003,71.2,Sachsen,SN
14524,201714524,2017,Kreis Zwickau,52.400000000000006,29.200000000000003,81.5,Sachsen,SN
14612,199514612,1995,Dresden,25.200000000000003,34.0,59.2,Sachsen,SN
14612,200014612,2000,Dresden,27.700000000000003,28.400000000000002,56.2,Sachsen,SN
14612,200514612,2005,Dresden,32.7,25.3,58.0,Sachsen,SN
14612,200914612,2009,Dresden,35.5,24.6,60.1,Sachsen,SN
14612,201314612,2013,Dresden,34.9,27.0,61.900000000000006,Sachsen,SN
14612,201714612,2017,Dresden,36.6,31.1,67.60000000000001,Sachsen,SN
14625,199514625,1995,Landkreis Bautzen,25.1,40.1,65.2,Sachsen,SN
14625,200014625,2000,Landkreis Bautzen,28.400000000000002,34.2,62.6,Sachsen,SN
14625,200514625,2005,Landkreis Bautzen,36.2,28.900000000000002,65.2,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,41.300000000000004,25.400000000000002,66.7,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,43.0,27.0,70.0,Sachsen,SN
14625,201714625,2017,Landkreis Bautzen,48.300000000000004,31.1,79.4,Sachsen,SN
14626,199514626,1995,Landkreis Görlitz,27.6,38.800000000000004,66.4,Sachsen,SN
14626,200014626,2000,Landkreis Görlitz,31.3,33.4,64.7,Sachsen,SN
14626,200514626,2005,Landkreis Görlitz,39.900000000000006,28.3,68.2,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,45.5,24.900000000000002,70.4,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,47.5,26.400000000000002,73.9,Sachsen,SN
14626,201714626,2017,Landkreis Görlitz,53.300000000000004,30.1,83.4,Sachsen,SN
14627,199514627,1995,Landkreis Meissen,27.1,37.6,64.8,Sachsen,SN
14627,200014627,2000,Landkreis Meissen,29.5,32.4,61.900000000000006,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,36.9,28.200000000000003,65.10000000000001,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,42.2,25.3,67.60000000000001,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,43.800000000000004,27.3,71.10000000000001,Sachsen,SN
14627,201714627,2017,Landkreis Meissen,48.6,31.3,79.80000000000001,Sachsen,SN
14628,199514628,1995,Landkreis Sächsische Schweiz-Osterzgebirge,28.200000000000003,36.4,64.60000000000001,Sachsen,SN
14628,200014628,2000,Landkreis Sächsische Schweiz-Osterzgebirge,29.5,32.1,61.6,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,36.6,28.6,65.2,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,42.2,25.8,68.0,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,43.900000000000006,27.900000000000002,71.9,Sachsen,SN
14628,201714628,2017,Landkreis Sächsische Schweiz-Osterzgebirge,49.2,32.5,81.80000000000001,Sachsen,SN
14713,199514713,1995,Leipzig,25.5,30.200000000000003,55.7,Sachsen,SN
14713,200014713,2000,Leipzig,28.0,26.1,54.2,Sachsen,SN
14713,200514713,2005,Leipzig,33.2,23.700000000000003,56.900000000000006,Sachsen,SN
14713,200914713,2009,Leipzig,35.800000000000004,22.6,58.5,Sachsen,SN
14713,201314713,2013,Leipzig,34.300000000000004,25.0,59.300000000000004,Sachsen,SN
14713,201714713,2017,Leipzig,33.2,28.6,61.800000000000004,Sachsen,SN
14729,199514729,1995,Landkreis Leipzig,26.1,36.0,62.1,Sachsen,SN
14729,200014729,2000,Landkreis Leipzig,27.6,32.0,59.5,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,34.0,27.8,61.900000000000006,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,38.900000000000006,24.6,63.6,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,40.900000000000006,26.0,67.0,Sachsen,SN
14729,201714729,2017,Landkreis Leipzig,46.0,30.3,76.3,Sachsen,SN
14730,199514730,1995,Landkreis Nordsachsen,24.1,38.7,62.800000000000004,Sachsen,SN
14730,200014730,2000,Landkreis Nordsachsen,26.8,33.5,60.300000000000004,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,33.6,28.3,61.900000000000006,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,37.800000000000004,24.400000000000002,62.1,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,39.1,25.1,64.2,Sachsen,SN
14730,201714730,2017,Landkreis Nordsachsen,43.300000000000004,28.900000000000002,72.3,Sachsen,SN
15001,199515001,1995,Dessau-Rosslau,,,,Sachsen-Anhalt,ST
15001,200015001,2000,Dessau-Rosslau,29.0,28.200000000000003,57.2,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,39.400000000000006,24.5,63.900000000000006,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,47.2,21.5,68.7,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,50.300000000000004,22.700000000000003,73.0,Sachsen-Anhalt,ST
15001,201715001,2017,Dessau-Rosslau,56.300000000000004,26.8,83.2,Sachsen-Anhalt,ST
15002,199515002,1995,Halle (Saale),22.3,34.4,56.800000000000004,Sachsen-Anhalt,ST
15002,200015002,2000,Halle (Saale),26.400000000000002,29.200000000000003,55.6,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),32.9,25.5,58.400000000000006,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),38.1,24.200000000000003,62.300000000000004,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),38.5,25.1,63.6,Sachsen-Anhalt,ST
15002,201715002,2017,Halle (Saale),40.900000000000006,30.0,70.9,Sachsen-Anhalt,ST
15003,199515003,1995,Magdeburg,23.1,32.6,55.7,Sachsen-Anhalt,ST
15003,200015003,2000,Magdeburg,27.8,28.200000000000003,56.0,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,34.6,24.5,59.1,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,38.300000000000004,22.400000000000002,60.7,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,38.900000000000006,24.200000000000003,63.1,Sachsen-Anhalt,ST
15003,201715003,2017,Magdeburg,40.800000000000004,28.200000000000003,69.0,Sachsen-Anhalt,ST
15081,199515081,1995,Altmarkkreis Salzwedel,23.0,40.400000000000006,63.400000000000006,Sachsen-Anhalt,ST
15081,200015081,2000,Altmarkkreis Salzwedel,26.400000000000002,36.6,63.0,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,32.6,31.1,63.7,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,35.7,26.1,61.800000000000004,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,36.1,26.0,62.2,Sachsen-Anhalt,ST
15081,201715081,2017,Altmarkkreis Salzwedel,39.800000000000004,28.700000000000003,68.5,Sachsen-Anhalt,ST
15082,199515082,1995,Landkreis Anhalt-Bitterfeld,,,,Sachsen-Anhalt,ST
15082,200015082,2000,Landkreis Anhalt-Bitterfeld,28.5,31.6,60.1,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,36.2,26.6,62.900000000000006,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,40.900000000000006,22.8,63.7,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,42.2,23.0,65.2,Sachsen-Anhalt,ST
15082,201715082,2017,Landkreis Anhalt-Bitterfeld,47.300000000000004,26.200000000000003,73.5,Sachsen-Anhalt,ST
15083,199515083,1995,Landkreis Börde,,,,Sachsen-Anhalt,ST
15083,200015083,2000,Landkreis Börde,25.400000000000002,33.7,59.1,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,30.3,28.3,58.7,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,32.9,24.1,57.0,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,34.1,24.8,58.900000000000006,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,38.5,28.400000000000002,66.8,Sachsen-Anhalt,ST
15084,199515084,1995,Burgenlandkreis,,,,Sachsen-Anhalt,ST
15084,200015084,2000,Burgenlandkreis,31.5,31.400000000000002,63.0,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,38.800000000000004,27.0,65.7,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,42.900000000000006,22.8,65.8,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,43.5,23.200000000000003,66.7,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,47.7,26.6,74.3,Sachsen-Anhalt,ST
15085,199515085,1995,Landkreis Harz,,,,Sachsen-Anhalt,ST
15085,200015085,2000,Landkreis Harz,29.3,31.700000000000003,61.0,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,36.7,27.700000000000003,64.4,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,41.0,23.8,64.8,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,43.2,23.900000000000002,67.10000000000001,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,48.2,27.1,75.3,Sachsen-Anhalt,ST
15086,199515086,1995,Landkreis Jerichower Land,,,,Sachsen-Anhalt,ST
15086,200015086,2000,Landkreis Jerichower Land,25.900000000000002,33.300000000000004,59.1,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,33.5,28.200000000000003,61.7,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,37.4,24.0,61.300000000000004,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,38.400000000000006,24.200000000000003,62.6,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,43.1,27.8,70.9,Sachsen-Anhalt,ST
15087,199515087,1995,Landkreis Mansfeld-Südharz,,,,Sachsen-Anhalt,ST
15087,200015087,2000,Landkreis Mansfeld-Südharz,30.5,31.400000000000002,61.900000000000006,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,38.300000000000004,26.8,65.10000000000001,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,43.300000000000004,22.700000000000003,66.0,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,45.300000000000004,23.200000000000003,68.5,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,51.400000000000006,26.6,78.0,Sachsen-Anhalt,ST
15088,199515088,1995,Saalekreis,,,,Sachsen-Anhalt,ST
15088,200015088,2000,Saalekreis,26.400000000000002,31.6,58.0,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,32.1,26.900000000000002,59.0,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,36.0,23.3,59.300000000000004,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,37.9,24.3,62.2,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,43.0,28.400000000000002,71.4,Sachsen-Anhalt,ST
15089,199515089,1995,Salzlandkreis,,,,Sachsen-Anhalt,ST
15089,200015089,2000,Salzlandkreis,29.200000000000003,31.200000000000003,60.400000000000006,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,37.2,27.0,64.10000000000001,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,42.0,23.3,65.3,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,43.400000000000006,23.8,67.2,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,47.900000000000006,27.0,74.9,Sachsen-Anhalt,ST
15090,199515090,1995,Landkreis Stendal,22.400000000000002,40.6,63.0,Sachsen-Anhalt,ST
15090,200015090,2000,Landkreis Stendal,25.8,35.7,61.5,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,32.5,30.3,62.800000000000004,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,36.2,25.3,61.5,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,37.6,25.0,62.6,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,42.300000000000004,28.200000000000003,70.5,Sachsen-Anhalt,ST
15091,199515091,1995,Landkreis Wittenberg,,,,Sachsen-Anhalt,ST
15091,200015091,2000,Landkreis Wittenberg,27.6,31.8,59.5,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,36.300000000000004,27.1,63.400000000000006,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,41.400000000000006,22.8,64.2,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,43.5,23.200000000000003,66.7,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,49.300000000000004,26.700000000000003,75.9,Sachsen-Anhalt,ST
16051,199516051,1995,Erfurt,21.5,35.300000000000004,56.800000000000004,Thüringen,TH
16051,200016051,2000,Erfurt,24.5,29.6,54.1,Thüringen,TH
16051,200516051,2005,Erfurt,29.700000000000003,26.0,55.7,Thüringen,TH
16051,200916051,2009,Erfurt,32.9,23.700000000000003,56.6,Thüringen,TH
16051,201316051,2013,Erfurt,33.9,25.400000000000002,59.2,Thüringen,TH
16051,201716051,2017,Erfurt,36.2,28.8,65.0,Thüringen,TH
16052,199516052,1995,Gera,23.700000000000003,35.4,59.0,Thüringen,TH
16052,200016052,2000,Gera,28.200000000000003,29.1,57.300000000000004,Thüringen,TH
16052,200516052,2005,Gera,36.2,24.200000000000003,60.400000000000006,Thüringen,TH
16052,200916052,2009,Gera,41.7,20.900000000000002,62.5,Thüringen,TH
16052,201316052,2013,Gera,45.1,22.700000000000003,67.8,Thüringen,TH
16052,201716052,2017,Gera,50.800000000000004,28.0,78.80000000000001,Thüringen,TH
16053,199516053,1995,Jena,20.8,35.0,55.900000000000006,Thüringen,TH
16053,200016053,2000,Jena,22.3,28.1,50.400000000000006,Thüringen,TH
16053,200516053,2005,Jena,27.400000000000002,23.900000000000002,51.300000000000004,Thüringen,TH
16053,200916053,2009,Jena,31.6,22.700000000000003,54.300000000000004,Thüringen,TH
16053,201316053,2013,Jena,31.700000000000003,24.1,55.800000000000004,Thüringen,TH
16053,201716053,2017,Jena,34.2,28.3,62.5,Thüringen,TH
16054,199516054,1995,Suhl,18.8,35.7,54.6,Thüringen,TH
16054,200016054,2000,Suhl,23.1,28.6,51.7,Thüringen,TH
16054,200516054,2005,Suhl,33.1,22.900000000000002,55.900000000000006,Thüringen,TH
16054,200916054,2009,Suhl,41.400000000000006,19.3,60.7,Thüringen,TH
16054,201316054,2013,Suhl,48.900000000000006,20.900000000000002,69.8,Thüringen,TH
16054,201716054,2017,Suhl,57.6,25.400000000000002,82.9,Thüringen,TH
16055,199516055,1995,Weimar,25.200000000000003,35.7,60.900000000000006,Thüringen,TH
16055,200016055,2000,Weimar,26.200000000000003,30.0,56.2,Thüringen,TH
16055,200516055,2005,Weimar,30.400000000000002,26.3,56.7,Thüringen,TH
16055,200916055,2009,Weimar,33.1,24.8,57.900000000000006,Thüringen,TH
16055,201316055,2013,Weimar,35.6,27.3,62.900000000000006,Thüringen,TH
16055,201716055,2017,Weimar,38.5,30.6,69.10000000000001,Thüringen,TH
16056,199516056,1995,Eisenach,27.3,32.1,59.400000000000006,Thüringen,TH
16056,200016056,2000,Eisenach,29.6,28.3,57.900000000000006,Thüringen,TH
16056,200516056,2005,Eisenach,37.1,25.5,62.6,Thüringen,TH
16056,200916056,2009,Eisenach,41.6,23.900000000000002,65.4,Thüringen,TH
16056,201316056,2013,Eisenach,42.6,25.6,68.3,Thüringen,TH
16056,201716056,2017,Eisenach,44.5,29.0,73.5,Thüringen,TH
16061,199516061,1995,Landkreis Eichsfeld,21.400000000000002,46.0,67.4,Thüringen,TH
16061,200016061,2000,Landkreis Eichsfeld,23.1,38.5,61.6,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,28.700000000000003,31.5,60.2,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,32.0,27.200000000000003,59.2,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,34.4,28.3,62.6,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,39.6,31.900000000000002,71.5,Thüringen,TH
16062,199516062,1995,Landkreis Nordhausen,24.900000000000002,36.5,61.400000000000006,Thüringen,TH
16062,200016062,2000,Landkreis Nordhausen,27.900000000000002,31.8,59.7,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,35.300000000000004,27.5,62.800000000000004,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,39.300000000000004,24.0,63.400000000000006,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,41.0,25.400000000000002,66.4,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,44.900000000000006,29.200000000000003,74.10000000000001,Thüringen,TH
16063,199516063,1995,Landkreis Wartburgkreis,23.5,38.1,61.6,Thüringen,TH
16063,200016063,2000,Landkreis Wartburgkreis,25.8,32.7,58.5,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,32.7,27.8,60.6,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,35.5,23.6,59.1,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,37.300000000000004,24.8,62.1,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,42.5,28.3,70.8,Thüringen,TH
16064,199516064,1995,Landkreis Unstrut-Hainich-Kreis,24.700000000000003,39.300000000000004,64.0,Thüringen,TH
16064,200016064,2000,Landkreis Unstrut-Hainich-Kreis,26.8,34.2,61.0,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,33.2,29.6,62.800000000000004,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,36.1,26.200000000000003,62.300000000000004,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,38.0,26.900000000000002,64.8,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,42.300000000000004,30.400000000000002,72.7,Thüringen,TH
16065,199516065,1995,Landkreis Kyffhäuserkreis,25.1,37.4,62.400000000000006,Thüringen,TH
16065,200016065,2000,Landkreis Kyffhäuserkreis,27.6,32.4,60.0,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,35.0,27.6,62.7,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,39.400000000000006,23.700000000000003,63.2,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,40.7,24.200000000000003,64.9,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,46.2,27.900000000000002,74.10000000000001,Thüringen,TH
16066,199516066,1995,Landkreis Schmalkalden-Meiningen,24.8,36.800000000000004,61.6,Thüringen,TH
16066,200016066,2000,Landkreis Schmalkalden-Meiningen,27.200000000000003,31.8,59.0,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,34.1,26.400000000000002,60.5,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,37.6,22.5,60.1,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,38.900000000000006,23.5,62.300000000000004,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,44.400000000000006,26.900000000000002,71.3,Thüringen,TH
16067,199516067,1995,Landkreis Gotha,24.200000000000003,35.4,59.6,Thüringen,TH
16067,200016067,2000,Landkreis Gotha,26.400000000000002,31.700000000000003,58.1,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,33.0,27.8,60.800000000000004,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,37.1,24.6,61.7,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,38.400000000000006,25.900000000000002,64.3,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,42.5,29.200000000000003,71.7,Thüringen,TH
16068,199516068,1995,Landkreis Sömmerda,22.400000000000002,39.0,61.5,Thüringen,TH
16068,200016068,2000,Landkreis Sömmerda,24.200000000000003,32.9,57.2,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,29.6,27.6,57.300000000000004,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,32.800000000000004,24.200000000000003,57.0,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,34.5,25.200000000000003,59.7,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,40.300000000000004,28.8,69.10000000000001,Thüringen,TH
16069,199516069,1995,Landkreis Hildburghausen,24.400000000000002,39.800000000000004,64.2,Thüringen,TH
16069,200016069,2000,Landkreis Hildburghausen,26.400000000000002,33.9,60.300000000000004,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,31.900000000000002,27.5,59.300000000000004,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,34.5,23.1,57.6,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,35.6,23.8,59.300000000000004,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,40.900000000000006,27.1,67.9,Thüringen,TH
16070,199516070,1995,Landkreis Ilm-Kreis,25.1,35.6,60.7,Thüringen,TH
16070,200016070,2000,Landkreis Ilm-Kreis,26.900000000000002,30.700000000000003,57.6,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,33.1,25.6,58.7,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,37.4,22.8,60.2,Thüringen,TH
