,YearSchluessel,Year,Stadt-/Landkreis,BIP je Erwerbstätigen in EUR,Veränderung des BIP zum Vorjahr in %,BIP je Einwohner in EUR,LAND_NAME,LAND_ABK
16065,200516065,2005,Landkreis Kyffhäuserkreis,39479.0,-2.3000000000000003,13859.0,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,41129.0,-4.1000000000000005,15477.0,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,49963.0,4.4,18757.0,Thüringen,TH
16065,201616065,2016,Landkreis Kyffhäuserkreis,54979.0,3.8000000000000003,20836.0,Thüringen,TH
16066,200016066,2000,Landkreis Schmalkalden-Meiningen,35722.0,,15773.0,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,43788.0,2.6,19027.0,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,43203.0,-4.0,19534.0,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,49792.0,1.5,23498.0,Thüringen,TH
16066,201616066,2016,Landkreis Schmalkalden-Meiningen,56034.0,2.2,26766.0,Thüringen,TH
16067,200016067,2000,Landkreis Gotha,37839.0,,16450.0,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,42786.0,1.9000000000000001,18816.0,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,45175.0,-5.0,20576.0,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,51539.0,2.6,24169.0,Thüringen,TH
16067,201616067,2016,Landkreis Gotha,57414.0,3.1,26832.0,Thüringen,TH
16068,200016068,2000,Landkreis Sömmerda,40306.0,,13758.0,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,53130.0,1.1,18618.0,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,44741.0,-3.2,16384.0,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,52560.0,6.7,21568.0,Thüringen,TH
16068,201616068,2016,Landkreis Sömmerda,55871.0,1.3,23335.0,Thüringen,TH
16069,200016069,2000,Landkreis Hildburghausen,36635.0,,13218.0,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,43231.0,-0.7000000000000001,15238.0,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,44778.0,-3.4000000000000004,17017.0,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,50901.0,1.4000000000000001,20550.0,Thüringen,TH
16069,201616069,2016,Landkreis Hildburghausen,57344.0,2.8000000000000003,23229.0,Thüringen,TH
16070,200016070,2000,Landkreis Ilm-Kreis,34322.0,,13388.0,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,42830.0,0.8,16334.0,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,47703.0,-0.7000000000000001,20624.0,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,48842.0,2.1,22587.0,Thüringen,TH
16070,201616070,2016,Landkreis Ilm-Kreis,62520.0,5.4,28331.0,Thüringen,TH
16071,200016071,2000,Landkreis Weimarer Land,32883.0,,12408.0,Thüringen,TH
16071,200516071,2005,Landkreis Weimarer Land,42302.0,-1.8,15063.0,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,44543.0,-1.3,17588.0,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,55486.0,2.5,22044.0,Thüringen,TH
16071,201616071,2016,Landkreis Weimarer Land,59311.0,1.6,23844.0,Thüringen,TH
16072,200016072,2000,Landkreis Sonneberg,30319.0,,12207.0,Thüringen,TH
16072,200516072,2005,Landkreis Sonneberg,41904.0,3.2,17395.0,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,43246.0,-6.4,19301.0,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,52199.0,10.200000000000001,25334.0,Thüringen,TH
16072,201616072,2016,Landkreis Sonneberg,55905.0,3.5,26767.0,Thüringen,TH
16073,200016073,2000,Landkreis Saalfeld-Rudolstadt,36085.0,,14478.0,Thüringen,TH
16073,200516073,2005,Landkreis Saalfeld-Rudolstadt,41971.0,-0.1,16626.0,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,45643.0,-10.200000000000001,19476.0,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,52234.0,3.5,23250.0,Thüringen,TH
16073,201616073,2016,Landkreis Saalfeld-Rudolstadt,58596.0,1.9000000000000001,25951.0,Thüringen,TH
16074,200016074,2000,Landkreis Saale-Holzland-Kreis,34062.0,,13528.0,Thüringen,TH
16074,200516074,2005,Landkreis Saale-Holzland-Kreis,39517.0,1.6,15637.0,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,41615.0,-2.7,17868.0,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,50589.0,2.5,21412.0,Thüringen,TH
16074,201616074,2016,Landkreis Saale-Holzland-Kreis,55022.0,0.30000000000000004,22221.0,Thüringen,TH
16075,200016075,2000,Landkreis Saale-Orla-Kreis,35832.0,,15282.0,Thüringen,TH
16075,200516075,2005,Landkreis Saale-Orla-Kreis,40968.0,-2.7,17352.0,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,42285.0,-3.4000000000000004,19829.0,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,53475.0,4.3,25939.0,Thüringen,TH
16075,201616075,2016,Landkreis Saale-Orla-Kreis,57672.0,1.3,27370.0,Thüringen,TH
16076,200016076,2000,Landkreis Greiz,36457.0,,13589.0,Thüringen,TH
16076,200516076,2005,Landkreis Greiz,42672.0,-4.1000000000000005,14611.0,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,42976.0,-4.5,15777.0,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,50107.0,4.7,19432.0,Thüringen,TH
16076,201616076,2016,Landkreis Greiz,56060.0,6.4,22184.0,Thüringen,TH
16077,200016077,2000,Landkreis Altenburger Land,33546.0,,12008.0,Thüringen,TH
16077,200516077,2005,Landkreis Altenburger Land,38981.0,-1.3,13746.0,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,43241.0,-4.1000000000000005,16350.0,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,47307.0,1.0,18650.0,Thüringen,TH
16077,201616077,2016,Landkreis Altenburger Land,54789.0,4.0,21462.0,Thüringen,TH
3241001,200003241001,2000,Landeshauptstadt Hannover,59647.0,,44293.0,Niedersachsen,NI
3241001,200503241001,2005,Landeshauptstadt Hannover,68686.0,10.8,49780.0,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,69334.0,-2.2,53103.0,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,72481.0,1.2000000000000002,56502.0,Niedersachsen,NI
3241001,201603241001,2016,Landeshauptstadt Hannover,78645.0,8.5,62270.0,Niedersachsen,NI
10041100,200010041100,2000,Landeshauptstadt Saarbrücken,,,,Saarland,SL
10041100,200510041100,2005,Landeshauptstadt Saarbrücken,,,,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,,,,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,,,,Saarland,SL
10041100,201610041100,2016,Landeshauptstadt Saarbrücken,,,,Saarland,SL
11001001,200011001001,2000,Berlin-Mitte,,,,Berlin,BE
11001001,200511001001,2005,Berlin-Mitte,,,,Berlin,BE
11001001,200911001001,2009,Berlin-Mitte,,,,Berlin,BE
11001001,201311001001,2013,Berlin-Mitte,,,,Berlin,BE
11001001,201611001001,2016,Berlin-Mitte,,,,Berlin,BE
11002002,200011002002,2000,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11002002,200511002002,2005,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11002002,200911002002,2009,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11002002,201311002002,2013,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11002002,201611002002,2016,Berlin-Friedrichshain-Kreuzberg,,,,Berlin,BE
11003003,200011003003,2000,Berlin-Pankow,,,,Berlin,BE
11003003,200511003003,2005,Berlin-Pankow,,,,Berlin,BE
11003003,200911003003,2009,Berlin-Pankow,,,,Berlin,BE
11003003,201311003003,2013,Berlin-Pankow,,,,Berlin,BE
11003003,201611003003,2016,Berlin-Pankow,,,,Berlin,BE
11004004,200011004004,2000,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11004004,200511004004,2005,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11004004,200911004004,2009,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11004004,201311004004,2013,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11004004,201611004004,2016,Berlin-Charlottenburg-Wilmersdorf,,,,Berlin,BE
11005005,200011005005,2000,Berlin-Spandau,,,,Berlin,BE
11005005,200511005005,2005,Berlin-Spandau,,,,Berlin,BE
11005005,200911005005,2009,Berlin-Spandau,,,,Berlin,BE
11005005,201311005005,2013,Berlin-Spandau,,,,Berlin,BE
11005005,201611005005,2016,Berlin-Spandau,,,,Berlin,BE
11006006,200011006006,2000,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11006006,200511006006,2005,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11006006,200911006006,2009,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11006006,201311006006,2013,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11006006,201611006006,2016,Berlin-Steglitz-Zehlendorf,,,,Berlin,BE
11007007,200011007007,2000,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11007007,200511007007,2005,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11007007,200911007007,2009,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11007007,201311007007,2013,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11007007,201611007007,2016,Berlin-Tempelhof-Schöneberg,,,,Berlin,BE
11008008,200011008008,2000,Berlin-Neukölln,,,,Berlin,BE
11008008,200511008008,2005,Berlin-Neukölln,,,,Berlin,BE
11008008,200911008008,2009,Berlin-Neukölln,,,,Berlin,BE
11008008,201311008008,2013,Berlin-Neukölln,,,,Berlin,BE
11008008,201611008008,2016,Berlin-Neukölln,,,,Berlin,BE
11009009,200011009009,2000,Berlin-Treptow-Köpenick,,,,Berlin,BE
11009009,200511009009,2005,Berlin-Treptow-Köpenick,,,,Berlin,BE
11009009,200911009009,2009,Berlin-Treptow-Köpenick,,,,Berlin,BE
11009009,201311009009,2013,Berlin-Treptow-Köpenick,,,,Berlin,BE
11009009,201611009009,2016,Berlin-Treptow-Köpenick,,,,Berlin,BE
11010010,200011010010,2000,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11010010,200511010010,2005,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11010010,200911010010,2009,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11010010,201311010010,2013,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11010010,201611010010,2016,Berlin-Marzahn-Hellersdorf,,,,Berlin,BE
11011011,200011011011,2000,Berlin-Lichtenberg,,,,Berlin,BE
11011011,200511011011,2005,Berlin-Lichtenberg,,,,Berlin,BE
11011011,200911011011,2009,Berlin-Lichtenberg,,,,Berlin,BE
11011011,201311011011,2013,Berlin-Lichtenberg,,,,Berlin,BE
11011011,201611011011,2016,Berlin-Lichtenberg,,,,Berlin,BE
11012012,200011012012,2000,Berlin-Reinickendorf,,,,Berlin,BE
11012012,200511012012,2005,Berlin-Reinickendorf,,,,Berlin,BE
11012012,200911012012,2009,Berlin-Reinickendorf,,,,Berlin,BE
11012012,201311012012,2013,Berlin-Reinickendorf,,,,Berlin,BE
11012012,201611012012,2016,Berlin-Reinickendorf,,,,Berlin,BE
