,YearSchluessel,Year,Stadt-/Landkreis,Arbeitsplatzdichte,"Anteil Erwerbst. Land- u. Forstwirtsch., Fischerei in %",Anteil Erwerbstätige Produzierendes Gewerbe in %,Anteil Erwerbstätige Verarbeitendes Gewerbe in %,Anteil Erwerbstätige Baugewerbe in %,Anteil Erwerbstätige Dienstleistungsbereiche in %,"Ant ET Handel, Verkehr, Gastgew., Inform., Kommun. In %","Ant ET Finanz-, Vers., Unt-dl., Grundst-, Wohngsw. In %","Ant ET Öffentl. u. sonst. DL, Erzieh., Gesundh. In %",LAND_NAME,LAND_ABK
9372,200209372,2002,Landkreis Cham,724.2,6.800000000000001,36.9,26.6,9.8,56.400000000000006,22.5,7.4,26.5,Bayern,BY
9373,201609373,2016,Landkreis Neumarkt in der Oberpfalz,735.4000000000001,2.6,38.900000000000006,25.3,12.8,58.5,22.0,11.4,25.200000000000003,Bayern,BY
9373,201309373,2013,Landkreis Neumarkt in der Oberpfalz,725.8000000000001,3.0,40.400000000000006,25.400000000000002,14.3,56.900000000000006,21.700000000000003,10.8,24.400000000000002,Bayern,BY
9373,200909373,2009,Landkreis Neumarkt in der Oberpfalz,701.2,3.7,38.6,25.1,12.8,57.6,22.0,10.5,25.1,Bayern,BY
9373,200509373,2005,Landkreis Neumarkt in der Oberpfalz,660.5,3.9000000000000004,37.300000000000004,23.200000000000003,13.4,59.0,23.200000000000003,9.8,26.0,Bayern,BY
9373,200209373,2002,Landkreis Neumarkt in der Oberpfalz,688.7,4.3,36.9,23.6,12.600000000000001,58.800000000000004,23.200000000000003,9.4,26.200000000000003,Bayern,BY
9374,201609374,2016,Landkreis Neustadt an der Waldnaab,630.1,4.5,42.5,34.2,7.0,52.800000000000004,18.1,8.3,26.400000000000002,Bayern,BY
9374,201309374,2013,Landkreis Neustadt an der Waldnaab,582.3000000000001,5.1000000000000005,42.900000000000006,34.1,7.5,51.7,17.3,7.7,26.700000000000003,Bayern,BY
9374,200909374,2009,Landkreis Neustadt an der Waldnaab,549.8000000000001,6.4,42.0,33.6,7.300000000000001,51.300000000000004,16.8,8.1,26.3,Bayern,BY
9374,200509374,2005,Landkreis Neustadt an der Waldnaab,532.7,6.9,40.400000000000006,31.5,7.7,53.0,17.2,7.4,28.400000000000002,Bayern,BY
9374,200209374,2002,Landkreis Neustadt an der Waldnaab,557.4,7.0,40.6,31.700000000000003,7.800000000000001,52.400000000000006,18.0,6.7,27.700000000000003,Bayern,BY
9375,201609375,2016,Landkreis Regensburg (Land),515.0,3.5,32.6,23.200000000000003,8.6,63.7,26.700000000000003,12.700000000000001,24.3,Bayern,BY
9375,201309375,2013,Landkreis Regensburg (Land),490.70000000000005,4.0,33.0,23.3,8.9,63.0,25.8,12.4,24.8,Bayern,BY
9375,200909375,2009,Landkreis Regensburg (Land),467.8,5.0,33.7,24.1,9.0,61.1,26.200000000000003,10.8,24.1,Bayern,BY
9375,200509375,2005,Landkreis Regensburg (Land),448.40000000000003,5.2,31.200000000000003,22.200000000000003,8.3,63.5,27.400000000000002,10.5,25.6,Bayern,BY
9375,200209375,2002,Landkreis Regensburg (Land),468.0,5.4,30.5,21.1,8.6,64.0,26.400000000000002,9.1,28.6,Bayern,BY
9376,201609376,2016,Landkreis Schwandorf,778.9000000000001,3.0,36.800000000000004,29.5,5.7,60.2,21.1,13.200000000000001,26.0,Bayern,BY
9376,201309376,2013,Landkreis Schwandorf,761.7,3.3000000000000003,37.2,29.6,6.1000000000000005,59.5,22.5,11.600000000000001,25.5,Bayern,BY
9376,200909376,2009,Landkreis Schwandorf,721.0,4.2,36.9,29.6,5.9,59.0,22.700000000000003,9.1,27.200000000000003,Bayern,BY
9376,200509376,2005,Landkreis Schwandorf,695.2,4.4,35.800000000000004,28.200000000000003,6.2,60.0,22.3,9.5,28.200000000000003,Bayern,BY
9376,200209376,2002,Landkreis Schwandorf,713.9000000000001,4.5,36.6,28.400000000000002,6.6000000000000005,58.900000000000006,22.400000000000002,8.8,27.700000000000003,Bayern,BY
9377,201609377,2016,Landkreis Tirschenreuth,726.2,4.9,42.900000000000006,32.300000000000004,10.100000000000001,52.2,19.3,8.6,24.200000000000003,Bayern,BY
9377,201309377,2013,Landkreis Tirschenreuth,694.8000000000001,5.300000000000001,42.1,30.900000000000002,10.4,52.2,19.6,8.9,23.700000000000003,Bayern,BY
9377,200909377,2009,Landkreis Tirschenreuth,667.8000000000001,6.7,41.0,30.3,10.100000000000001,52.6,20.200000000000003,8.0,24.5,Bayern,BY
9377,200509377,2005,Landkreis Tirschenreuth,622.8000000000001,7.1000000000000005,41.2,30.900000000000002,9.3,52.1,19.0,7.7,25.400000000000002,Bayern,BY
9377,200209377,2002,Landkreis Tirschenreuth,666.1,7.0,41.5,31.900000000000002,8.8,51.2,19.0,7.6000000000000005,24.6,Bayern,BY
9461,201609461,2016,Bamberg,1448.7,0.30000000000000004,26.200000000000003,21.400000000000002,3.2,73.7,22.6,16.400000000000002,34.7,Bayern,BY
9461,201309461,2013,Bamberg,1427.1000000000001,0.30000000000000004,27.200000000000003,21.900000000000002,3.8000000000000003,72.60000000000001,24.3,12.5,35.800000000000004,Bayern,BY
9461,200909461,2009,Bamberg,1439.8000000000002,0.30000000000000004,28.3,24.0,3.3000000000000003,71.4,24.400000000000002,12.4,34.5,Bayern,BY
9461,200509461,2005,Bamberg,1404.1000000000001,0.30000000000000004,29.700000000000003,24.900000000000002,3.4000000000000004,70.0,26.0,11.5,32.5,Bayern,BY
9461,200209461,2002,Bamberg,1401.9,0.2,30.400000000000002,25.900000000000002,3.6,69.4,25.6,11.0,32.800000000000004,Bayern,BY
9462,201609462,2016,Bayreuth,1333.0,0.5,18.400000000000002,11.600000000000001,4.5,81.10000000000001,20.200000000000003,17.0,43.900000000000006,Bayern,BY
9462,201309462,2013,Bayreuth,1308.1000000000001,0.30000000000000004,18.400000000000002,11.600000000000001,4.4,81.2,21.200000000000003,15.9,44.1,Bayern,BY
9462,200909462,2009,Bayreuth,1195.5,0.30000000000000004,17.900000000000002,12.200000000000001,4.2,81.7,22.700000000000003,14.600000000000001,44.5,Bayern,BY
9462,200509462,2005,Bayreuth,1143.2,0.2,18.2,11.0,5.0,81.60000000000001,22.700000000000003,13.9,44.900000000000006,Bayern,BY
9462,200209462,2002,Bayreuth,1169.7,0.5,19.0,11.600000000000001,5.0,80.60000000000001,24.3,12.600000000000001,43.7,Bayern,BY
9463,201609463,2016,Coburg,1591.2,0.2,25.1,21.6,2.3000000000000003,74.60000000000001,16.7,27.700000000000003,30.3,Bayern,BY
9463,201309463,2013,Coburg,1580.7,0.2,25.5,21.5,2.6,74.3,17.900000000000002,27.1,29.200000000000003,Bayern,BY
9463,200909463,2009,Coburg,1515.4,0.2,24.8,21.1,2.2,74.7,18.6,24.8,31.3,Bayern,BY
9463,200509463,2005,Coburg,1374.4,0.30000000000000004,25.5,22.3,2.4000000000000004,73.9,19.6,24.200000000000003,30.1,Bayern,BY
9463,200209463,2002,Coburg,1317.0,0.5,27.900000000000002,23.5,2.7,71.9,20.5,21.6,29.8,Bayern,BY
9464,201609464,2016,Hof,1184.0,0.30000000000000004,16.5,12.600000000000001,2.9000000000000004,83.5,29.400000000000002,15.600000000000001,38.5,Bayern,BY
9464,201309464,2013,Hof,1189.9,0.30000000000000004,16.8,13.0,2.9000000000000004,82.9,30.1,17.1,35.7,Bayern,BY
9464,200909464,2009,Hof,1125.5,0.30000000000000004,17.900000000000002,14.0,3.0,81.80000000000001,29.6,17.3,34.9,Bayern,BY
9464,200509464,2005,Hof,1082.4,0.30000000000000004,19.3,15.4,3.0,80.4,30.6,15.100000000000001,34.7,Bayern,BY
9464,200209464,2002,Hof,1050.4,0.30000000000000004,20.5,16.1,3.5,79.5,29.3,15.8,34.300000000000004,Bayern,BY
9471,201609471,2016,Landkreis Bamberg (Land),529.8000000000001,2.5,36.300000000000004,25.400000000000002,10.100000000000001,61.5,30.0,11.100000000000001,20.400000000000002,Bayern,BY
9471,201309471,2013,Landkreis Bamberg (Land),520.6,2.9000000000000004,36.800000000000004,25.5,10.700000000000001,60.5,28.8,10.5,21.200000000000003,Bayern,BY
9471,200909471,2009,Landkreis Bamberg (Land),489.0,3.5,36.1,25.5,10.0,60.1,28.400000000000002,9.4,22.3,Bayern,BY
9471,200509471,2005,Landkreis Bamberg (Land),439.3,4.0,36.4,25.200000000000003,10.700000000000001,59.6,29.0,9.1,21.5,Bayern,BY
9471,200209471,2002,Landkreis Bamberg (Land),440.3,4.4,37.9,25.900000000000002,11.4,57.7,29.0,8.4,20.3,Bayern,BY
9472,201609472,2016,Landkreis Bayreuth (Land),506.90000000000003,4.4,33.1,23.0,9.0,62.5,26.5,11.3,24.700000000000003,Bayern,BY
9472,201309472,2013,Landkreis Bayreuth (Land),499.6,4.3,33.9,23.200000000000003,9.600000000000001,62.0,25.5,12.200000000000001,24.3,Bayern,BY
9472,200909472,2009,Landkreis Bayreuth (Land),495.5,5.2,35.2,24.200000000000003,9.8,59.900000000000006,27.1,9.200000000000001,23.6,Bayern,BY
9472,200509472,2005,Landkreis Bayreuth (Land),475.0,5.0,36.5,25.8,9.8,58.2,27.3,8.3,22.6,Bayern,BY
9472,200209472,2002,Landkreis Bayreuth (Land),491.90000000000003,5.4,37.9,26.6,10.200000000000001,56.800000000000004,27.700000000000003,8.5,20.6,Bayern,BY
9473,201609473,2016,Landkreis Coburg (Land),659.3000000000001,2.2,45.800000000000004,38.0,6.7,52.0,22.400000000000002,7.800000000000001,21.8,Bayern,BY
9473,201309473,2013,Landkreis Coburg (Land),646.5,2.4000000000000004,47.0,38.900000000000006,6.800000000000001,50.5,22.0,7.300000000000001,21.200000000000003,Bayern,BY
9473,200909473,2009,Landkreis Coburg (Land),619.2,2.8000000000000003,49.300000000000004,41.5,6.7,47.6,21.700000000000003,7.0,18.900000000000002,Bayern,BY
9473,200509473,2005,Landkreis Coburg (Land),611.6,3.0,49.0,41.300000000000004,6.6000000000000005,47.900000000000006,21.900000000000002,6.6000000000000005,19.400000000000002,Bayern,BY
9473,200209473,2002,Landkreis Coburg (Land),656.5,3.0,53.400000000000006,45.1,7.300000000000001,43.5,19.200000000000003,6.300000000000001,18.0,Bayern,BY
9474,201609474,2016,Landkreis Forchheim,571.9,2.3000000000000003,32.1,23.700000000000003,7.7,65.8,24.400000000000002,13.200000000000001,28.200000000000003,Bayern,BY
9474,201309474,2013,Landkreis Forchheim,543.1,2.7,32.0,23.400000000000002,8.0,65.10000000000001,23.400000000000002,13.3,28.400000000000002,Bayern,BY
9474,200909474,2009,Landkreis Forchheim,503.0,3.1,31.200000000000003,22.8,7.6000000000000005,65.60000000000001,24.1,11.5,29.900000000000002,Bayern,BY
9474,200509474,2005,Landkreis Forchheim,478.5,3.6,31.6,23.8,6.9,64.8,24.400000000000002,10.8,29.6,Bayern,BY
9474,200209474,2002,Landkreis Forchheim,495.20000000000005,3.7,31.200000000000003,22.900000000000002,7.7,64.8,25.900000000000002,10.9,28.0,Bayern,BY
9475,201609475,2016,Landkreis Hof (Land),809.3000000000001,2.5,42.6,34.6,7.0,54.900000000000006,26.200000000000003,7.0,21.700000000000003,Bayern,BY
9475,201309475,2013,Landkreis Hof (Land),768.4000000000001,2.7,42.900000000000006,34.7,7.2,54.300000000000004,24.5,7.0,22.8,Bayern,BY
9475,200909475,2009,Landkreis Hof (Land),711.3000000000001,3.3000000000000003,43.800000000000004,35.800000000000004,7.1000000000000005,52.7,23.0,6.6000000000000005,23.0,Bayern,BY
9475,200509475,2005,Landkreis Hof (Land),674.0,3.4000000000000004,44.400000000000006,36.300000000000004,7.0,52.0,22.200000000000003,6.7,23.1,Bayern,BY
9475,200209475,2002,Landkreis Hof (Land),698.6,3.5,45.400000000000006,36.5,7.9,51.0,21.900000000000002,6.9,22.3,Bayern,BY
9476,201609476,2016,Landkreis Kronach,765.8000000000001,2.1,44.800000000000004,38.0,5.0,53.1,17.8,11.3,24.0,Bayern,BY
9476,201309476,2013,Landkreis Kronach,756.4000000000001,2.4000000000000004,45.300000000000004,38.2,5.6000000000000005,52.400000000000006,17.6,11.200000000000001,23.5,Bayern,BY
9476,200909476,2009,Landkreis Kronach,773.9000000000001,2.5,47.2,40.800000000000004,5.6000000000000005,50.6,17.900000000000002,10.100000000000001,22.6,Bayern,BY
9476,200509476,2005,Landkreis Kronach,757.1,2.5,48.6,42.5,5.300000000000001,48.6,17.5,9.700000000000001,21.400000000000002,Bayern,BY
9476,200209476,2002,Landkreis Kronach,780.4000000000001,2.6,51.0,44.800000000000004,5.5,46.6,17.7,8.9,20.1,Bayern,BY
9477,201609477,2016,Landkreis Kulmbach,793.6,2.2,35.1,25.700000000000003,8.1,62.7,22.700000000000003,10.5,29.5,Bayern,BY
9477,201309477,2013,Landkreis Kulmbach,786.4000000000001,2.4000000000000004,35.2,25.6,8.3,62.7,22.900000000000002,11.5,28.3,Bayern,BY
9477,200909477,2009,Landkreis Kulmbach,770.5,2.9000000000000004,35.2,25.900000000000002,7.7,62.1,23.5,10.9,27.700000000000003,Bayern,BY
9477,200509477,2005,Landkreis Kulmbach,720.0,3.1,35.1,26.200000000000003,7.2,62.1,23.700000000000003,11.700000000000001,26.700000000000003,Bayern,BY
9477,200209477,2002,Landkreis Kulmbach,719.1,3.3000000000000003,37.9,28.200000000000003,7.9,59.1,24.400000000000002,9.8,24.900000000000002,Bayern,BY
9478,201609478,2016,Landkreis Lichtenfels,849.4000000000001,1.3,33.2,26.400000000000002,5.9,65.5,25.900000000000002,10.8,28.8,Bayern,BY
9478,201309478,2013,Landkreis Lichtenfels,859.1,1.6,32.5,25.900000000000002,6.1000000000000005,66.10000000000001,27.5,10.8,27.8,Bayern,BY
9478,200909478,2009,Landkreis Lichtenfels,794.1,2.0,32.9,26.1,5.9,65.4,29.5,9.8,26.1,Bayern,BY
9478,200509478,2005,Landkreis Lichtenfels,765.0,2.0,34.0,27.700000000000003,5.7,64.0,29.400000000000002,8.0,26.6,Bayern,BY
9478,200209478,2002,Landkreis Lichtenfels,769.5,2.2,36.300000000000004,29.6,6.1000000000000005,61.5,28.0,8.3,25.200000000000003,Bayern,BY
9479,201609479,2016,Landkreis Wunsiedel im Fichtelgebirge,838.9000000000001,2.1,38.0,32.0,4.7,59.900000000000006,19.8,11.5,28.6,Bayern,BY
9479,201309479,2013,Landkreis Wunsiedel im Fichtelgebirge,824.1,2.1,37.9,31.900000000000002,4.7,60.300000000000004,19.8,12.0,28.5,Bayern,BY
9479,200909479,2009,Landkreis Wunsiedel im Fichtelgebirge,766.8000000000001,2.4000000000000004,37.7,32.1,4.6000000000000005,59.800000000000004,21.6,9.700000000000001,28.6,Bayern,BY
9479,200509479,2005,Landkreis Wunsiedel im Fichtelgebirge,716.5,2.5,37.300000000000004,31.5,4.7,60.0,22.700000000000003,8.8,28.5,Bayern,BY
9479,200209479,2002,Landkreis Wunsiedel im Fichtelgebirge,740.9000000000001,2.5,37.7,31.400000000000002,5.0,60.1,25.6,9.0,25.400000000000002,Bayern,BY
9561,201609561,2016,Ansbach,1356.8000000000002,0.8,20.1,17.900000000000002,1.9000000000000001,79.10000000000001,21.1,14.600000000000001,43.400000000000006,Bayern,BY
9561,201309561,2013,Ansbach,1347.2,0.9,19.3,16.8,2.0,79.5,22.200000000000003,15.100000000000001,42.300000000000004,Bayern,BY
9561,200909561,2009,Ansbach,1304.9,1.2000000000000002,20.8,18.2,2.1,78.30000000000001,24.900000000000002,14.4,39.0,Bayern,BY
9561,200509561,2005,Ansbach,1291.0,1.2000000000000002,24.1,21.8,2.1,74.7,23.8,12.9,37.9,Bayern,BY
9561,200209561,2002,Ansbach,1253.4,0.9,25.6,22.3,2.7,73.5,24.400000000000002,9.9,39.2,Bayern,BY
9562,201609562,2016,Erlangen,1492.6000000000001,0.2,31.6,28.900000000000002,2.1,68.2,16.0,20.0,32.2,Bayern,BY
9562,201309562,2013,Erlangen,1472.2,0.2,34.4,31.3,2.3000000000000003,65.4,15.5,16.900000000000002,33.0,Bayern,BY
9562,200909562,2009,Erlangen,1348.9,0.2,36.9,33.6,2.3000000000000003,62.900000000000006,16.3,13.100000000000001,33.5,Bayern,BY
9562,200509562,2005,Erlangen,1238.8000000000002,0.2,37.5,33.6,3.0,62.300000000000004,17.3,12.4,32.6,Bayern,BY
9562,200209562,2002,Erlangen,1188.8,0.2,41.2,37.1,3.0,58.7,17.1,10.5,31.1,Bayern,BY
9563,201609563,2016,Fürth,715.3000000000001,0.5,22.8,17.6,4.6000000000000005,76.5,28.5,17.5,30.5,Bayern,BY
9563,201309563,2013,Fürth,680.7,0.5,24.0,18.5,4.7,75.60000000000001,28.0,16.8,30.8,Bayern,BY
9563,200909563,2009,Fürth,709.8000000000001,0.5,24.0,18.5,4.6000000000000005,75.5,29.700000000000003,15.4,30.400000000000002,Bayern,BY
9563,200509563,2005,Fürth,713.6,0.5,22.3,17.2,4.4,76.9,32.4,15.200000000000001,29.3,Bayern,BY
9563,200209563,2002,Fürth,724.5,0.7000000000000001,25.700000000000003,19.700000000000003,4.9,73.60000000000001,31.0,15.100000000000001,27.5,Bayern,BY
9564,201609564,2016,Nürnberg,1140.8,0.30000000000000004,17.2,12.8,3.3000000000000003,82.5,29.5,24.8,28.200000000000003,Bayern,BY
9564,201309564,2013,Nürnberg,1121.2,0.30000000000000004,17.8,13.4,3.2,81.9,29.3,25.0,27.700000000000003,Bayern,BY
9564,200909564,2009,Nürnberg,1064.8,0.30000000000000004,18.6,14.200000000000001,3.2,81.0,29.200000000000003,24.200000000000003,27.6,Bayern,BY
9564,200509564,2005,Nürnberg,1033.5,0.30000000000000004,21.1,16.3,3.4000000000000004,78.60000000000001,30.200000000000003,22.3,26.0,Bayern,BY
9564,200209564,2002,Nürnberg,1016.4000000000001,0.30000000000000004,23.3,18.2,3.9000000000000004,76.4,29.6,20.900000000000002,25.8,Bayern,BY
9565,201609565,2016,Schwabach,854.7,0.4,30.200000000000003,24.400000000000002,4.9,69.8,23.1,16.900000000000002,29.8,Bayern,BY
9565,201309565,2013,Schwabach,827.0,0.5,30.200000000000003,24.1,5.2,69.3,24.1,16.0,29.200000000000003,Bayern,BY
9565,200909565,2009,Schwabach,801.8000000000001,0.5,30.3,24.400000000000002,5.0,69.2,25.900000000000002,12.4,30.8,Bayern,BY
9565,200509565,2005,Schwabach,754.5,0.5,32.1,26.400000000000002,4.7,67.4,25.900000000000002,11.4,30.1,Bayern,BY
9565,200209565,2002,Schwabach,813.2,0.5,30.5,24.8,5.2,68.60000000000001,28.6,11.4,28.6,Bayern,BY
9571,201609571,2016,Landkreis Ansbach (Land),681.4000000000001,3.6,41.6,31.200000000000003,9.8,54.7,21.1,8.1,25.5,Bayern,BY
9571,201309571,2013,Landkreis Ansbach (Land),676.3000000000001,4.0,41.400000000000006,31.0,9.9,54.800000000000004,21.400000000000002,7.9,25.6,Bayern,BY
9571,200909571,2009,Landkreis Ansbach (Land),649.4000000000001,4.9,41.1,31.400000000000002,9.3,53.900000000000006,21.0,7.5,25.5,Bayern,BY
9571,200509571,2005,Landkreis Ansbach (Land),618.1,5.2,39.900000000000006,30.3,9.1,54.800000000000004,21.6,6.800000000000001,26.5,Bayern,BY
9571,200209571,2002,Landkreis Ansbach (Land),626.9000000000001,5.6000000000000005,41.0,30.5,10.100000000000001,53.6,21.400000000000002,6.800000000000001,25.400000000000002,Bayern,BY
9572,201609572,2016,Landkreis Erlangen-Höchstadt,726.2,1.1,46.5,41.800000000000004,4.2,52.400000000000006,21.3,10.100000000000001,21.0,Bayern,BY
9572,201309572,2013,Landkreis Erlangen-Höchstadt,668.2,1.2000000000000002,45.2,40.0,4.9,53.6,22.1,9.9,21.6,Bayern,BY
9572,200909572,2009,Landkreis Erlangen-Höchstadt,634.1,1.4000000000000001,43.900000000000006,38.7,4.9,54.900000000000006,23.700000000000003,9.4,21.8,Bayern,BY
9572,200509572,2005,Landkreis Erlangen-Höchstadt,578.9,1.6,44.2,38.900000000000006,4.9,54.2,23.700000000000003,9.200000000000001,21.3,Bayern,BY
9572,200209572,2002,Landkreis Erlangen-Höchstadt,554.2,1.8,43.800000000000004,37.6,5.9,54.5,25.1,8.9,20.6,Bayern,BY
9573,201609573,2016,Landkreis Fürth (Land),478.1,1.7000000000000002,33.4,23.6,9.3,64.9,25.0,11.8,28.1,Bayern,BY
9573,201309573,2013,Landkreis Fürth (Land),470.8,1.7000000000000002,33.5,24.1,8.8,64.8,26.400000000000002,11.9,26.400000000000002,Bayern,BY
9573,200909573,2009,Landkreis Fürth (Land),437.3,2.1,33.2,24.5,8.200000000000001,64.7,25.1,12.700000000000001,26.900000000000002,Bayern,BY
9573,200509573,2005,Landkreis Fürth (Land),427.5,2.1,32.800000000000004,23.900000000000002,8.6,65.0,25.5,14.700000000000001,24.8,Bayern,BY
9573,200209573,2002,Landkreis Fürth (Land),436.1,2.4000000000000004,34.9,24.6,9.8,62.7,25.700000000000003,14.200000000000001,22.8,Bayern,BY
9574,201609574,2016,Landkreis Nürnberger Land,690.3000000000001,1.1,33.6,26.900000000000002,5.7,65.3,23.8,12.600000000000001,28.900000000000002,Bayern,BY
9574,201309574,2013,Landkreis Nürnberger Land,668.7,1.3,33.9,27.200000000000003,5.800000000000001,65.0,23.6,11.9,29.400000000000002,Bayern,BY
9574,200909574,2009,Landkreis Nürnberger Land,641.3000000000001,1.4000000000000001,34.7,28.3,5.800000000000001,63.900000000000006,23.6,11.9,28.3,Bayern,BY
9574,200509574,2005,Landkreis Nürnberger Land,597.7,1.5,34.7,27.900000000000002,5.9,63.7,24.400000000000002,11.100000000000001,28.200000000000003,Bayern,BY
9574,200209574,2002,Landkreis Nürnberger Land,592.6,1.8,34.9,27.6,6.6000000000000005,63.300000000000004,25.5,10.9,26.8,Bayern,BY
9575,201609575,2016,Landkreis Neustadt an der Aisch-Bad Windsheim,698.7,5.0,31.8,24.0,7.0,63.2,23.1,13.100000000000001,27.0,Bayern,BY
9575,201309575,2013,Landkreis Neustadt an der Aisch-Bad Windsheim,683.1,5.6000000000000005,31.8,23.400000000000002,7.4,62.800000000000004,22.700000000000003,12.8,27.3,Bayern,BY
9575,200909575,2009,Landkreis Neustadt an der Aisch-Bad Windsheim,661.8000000000001,6.800000000000001,31.0,23.0,7.300000000000001,62.2,22.8,12.700000000000001,26.8,Bayern,BY
9575,200509575,2005,Landkreis Neustadt an der Aisch-Bad Windsheim,617.2,7.0,30.5,22.0,7.800000000000001,62.300000000000004,22.8,12.3,27.3,Bayern,BY
9575,200209575,2002,Landkreis Neustadt an der Aisch-Bad Windsheim,629.6,7.800000000000001,31.5,22.700000000000003,8.3,60.6,23.0,11.200000000000001,26.400000000000002,Bayern,BY
9576,201609576,2016,Landkreis Roth,649.2,2.4000000000000004,34.6,24.8,8.5,63.0,26.1,9.8,27.0,Bayern,BY
9576,201309576,2013,Landkreis Roth,635.5,2.9000000000000004,34.7,25.1,8.4,62.5,24.700000000000003,10.200000000000001,27.6,Bayern,BY
9576,200909576,2009,Landkreis Roth,615.1,3.6,32.9,23.200000000000003,8.5,63.6,23.400000000000002,9.700000000000001,30.5,Bayern,BY
9576,200509576,2005,Landkreis Roth,585.3000000000001,3.9000000000000004,32.300000000000004,22.8,8.200000000000001,63.800000000000004,23.900000000000002,9.5,30.5,Bayern,BY
9576,200209576,2002,Landkreis Roth,584.0,4.3,33.4,23.0,9.0,62.300000000000004,24.6,9.600000000000001,28.1,Bayern,BY
9577,201609577,2016,Landkreis Weißenburg-Gunzenhausen,740.9000000000001,2.9000000000000004,35.9,26.900000000000002,6.2,61.7,21.1,9.5,31.1,Bayern,BY
9577,201309577,2013,Landkreis Weißenburg-Gunzenhausen,722.7,3.2,35.300000000000004,26.200000000000003,6.6000000000000005,61.7,21.200000000000003,10.0,30.5,Bayern,BY
9577,200909577,2009,Landkreis Weißenburg-Gunzenhausen,692.3000000000001,4.1000000000000005,34.1,25.6,6.0,61.6,22.0,9.4,30.200000000000003,Bayern,BY
9577,200509577,2005,Landkreis Weißenburg-Gunzenhausen,670.8000000000001,4.4,35.2,26.8,5.7,60.1,21.900000000000002,7.9,30.3,Bayern,BY
9577,200209577,2002,Landkreis Weißenburg-Gunzenhausen,687.4000000000001,4.5,36.800000000000004,27.400000000000002,6.800000000000001,58.7,22.6,7.800000000000001,28.3,Bayern,BY
9661,201609661,2016,Aschaffenburg,1331.1000000000001,0.2,22.6,16.900000000000002,4.4,77.4,29.0,17.2,31.1,Bayern,BY
9661,201309661,2013,Aschaffenburg,1361.4,0.2,23.3,17.8,4.2,76.60000000000001,31.5,16.2,28.900000000000002,Bayern,BY
